Exch,ExchType,Scripcode,Name,Series,Expiry,CpType,StrikeRate,WireCat,ISIN,FullName
N,C,17839,GILLANDERS,EQ,1980-01-01 00:00:00,XX,0,Z,INE047B01011,GILLANDERS ARBUTHNOT LTD
N,C,17851,DLINKINDIA,EQ,1980-01-01 00:00:00,XX,0,Z,INE250K01012,D-LINK INDIA LTD
N,C,17875,GODREJPROP,EQ,1980-01-01 00:00:00,XX,0,B,INE484J01027,GODREJ PROPERTIES LTD
N,C,17881,DBCORP,EQ,1980-01-01 00:00:00,XX,0,C,INE950I01011,D.B.CORP LTD
N,C,17903,ABBOTINDIA,EQ,1980-01-01 00:00:00,XX,0,A,INE358A01014,ABBOTT INDIA LIMITED
N,C,17945,SUVENPHAR,EQ,1980-01-01 00:00:00,XX,0,B,INE03QK01018,SUVEN PHARMACEUTICALS LTD
N,C,17957,MMTC,EQ,1980-01-01 00:00:00,XX,0,C,INE123F01029,MMTC LIMITED
N,C,17963,NESTLEIND,EQ,1980-01-01 00:00:00,XX,0,E,INE239A01016,NESTLE INDIA LIMITED
N,C,17971,SBICARD,EQ,1980-01-01 00:00:00,XX,0,A,INE018E01016,SBI CARDS & PAY SER LTD
N,C,17987,TRF,EQ,1980-01-01 00:00:00,XX,0,Z,INE391D01019,TRF LIMITED
N,C,17999,UNITEDTEA,EQ,1980-01-01 00:00:00,XX,0,Z,INE458F01011,UNITED NILGIRI TEA LTD
N,C,18011,WHIRLPOOL,EQ,1980-01-01 00:00:00,XX,0,A,INE716A01013,WHIRLPOOL OF INDIA LTD
N,C,18029,MBLINFRA,EQ,1980-01-01 00:00:00,XX,0,Z,INE912H01013,MBL INFRASTRUCTURES LTD
N,C,18039,ADVENZYMES,EQ,1980-01-01 00:00:00,XX,0,B,INE837H01020,ADVANCED ENZYME TECH LTD
N,C,18049,MINDTECK,EQ,1980-01-01 00:00:00,XX,0,Z,INE110B01017,MINDTECK (INDIA) LIMITED
N,C,18086,DBL,EQ,1980-01-01 00:00:00,XX,0,B,INE917M01012,DILIP BUILDCON LIMITED
N,C,18096,JUBLFOOD,EQ,1980-01-01 00:00:00,XX,0,A,INE797F01012,JUBILANT FOODWORKS LTD
N,C,18102,KOTAKNIFTY,EQ,1980-01-01 00:00:00,XX,0,E,INF174K014P6,KOTAK NIFTY ETF
N,C,18110,VASCONEQ,EQ,1980-01-01 00:00:00,XX,0,Z,INE893I01013,VASCON ENGINEERS LTD
N,C,18118,THANGAMAYL,EQ,1980-01-01 00:00:00,XX,0,C,INE085J01014,THANGAMAYIL JEWELLERY LTD
N,C,18124,DBREALTY,EQ,1980-01-01 00:00:00,XX,0,Z,INE879I01012,D B REALTY LIMITED
N,C,18142,EMMBI,EQ,1980-01-01 00:00:00,XX,0,Z,INE753K01015,EMMBI INDUSTRIES LIMITED
N,C,18154,HATHWAY,EQ,1980-01-01 00:00:00,XX,0,C,INE982F01036,HATHWAY CABLE & DATACOM
N,C,18202,ARSSINFRA,EQ,1980-01-01 00:00:00,XX,0,Z,INE267I01010,ARSS INFRA PROJ. LTD
N,C,18208,ORIENTLTD,EQ,1980-01-01 00:00:00,XX,0,Z,INE609C01024,ORIENT PRESS LIMITED
N,C,18214,TEXMOPIPES,EQ,1980-01-01 00:00:00,XX,0,Z,INE141K01013,TEXMO PIPE & PRODUCTS LTD
N,C,18226,MANINFRA,EQ,1980-01-01 00:00:00,XX,0,C,INE949H01023,MAN INFRA LTD
N,C,18244,DEEPENR,EQ,1980-01-01 00:00:00,XX,0,Z,INE677H01012,DEEP ENE RESOURCES LTD
N,C,18252,SPAL,EQ,1980-01-01 00:00:00,XX,0,D,INE212I01016,S. P. APPARELS LIMITED
N,C,18284,HNGSNGBEES,EQ,1980-01-01 00:00:00,XX,0,E,INF204KB19I1,NIP IND ETF HANGSENG BEES
N,C,18292,IVZINGOLD,EQ,1980-01-01 00:00:00,XX,0,E,INF205K01361,INVESCO INDIA GOLD ETF
N,C,18321,LGBBROSLTD,EQ,1980-01-01 00:00:00,XX,0,C,INE337A01034,LG BALAKRISHNAN & BROS
N,C,18365,PERSISTENT,EQ,1980-01-01 00:00:00,XX,0,B,INE262H01013,PERSISTENT SYSTEMS LTD
N,C,18371,NDGL,EQ,1980-01-01 00:00:00,XX,0,Z,INE756C01015,NAGA DHUNSERI GROUP LTD
N,C,18378,FRETAIL,EQ,1980-01-01 00:00:00,XX,0,Z,INE752P01024,FUTURE RETAIL LIMITED
N,C,18391,RBLBANK,EQ,1980-01-01 00:00:00,XX,0,B,INE976G01028,RBL BANK LIMITED
N,C,18422,ASIANHOTNR,EQ,1980-01-01 00:00:00,XX,0,Z,INE363A01022,ASIAN HOTELS (NORTH) LTD
N,C,18431,BIGBLOC,EQ,1980-01-01 00:00:00,XX,0,Z,INE412U01025,BIGBLOC CONSTRUCTION LTD
N,C,18457,POWERINDIA,EQ,1980-01-01 00:00:00,XX,0,B,INE07Y701011,ABB POWER PRO N SYS IND L
N,C,18479,ISFT,EQ,1980-01-01 00:00:00,XX,0,Z,INE566K01011,INTRASOFT TECH. LTD
N,C,18520,CUPID,EQ,1980-01-01 00:00:00,XX,0,Z,INE509F01011,CUPID LIMITED
N,C,18562,MITTAL,EQ,1980-01-01 00:00:00,XX,0,Z,INE997Y01019,MITTAL LIFE STYLE LIMITED
N,C,18564,LTTS,EQ,1980-01-01 00:00:00,XX,0,B,INE010V01017,L&T TECHNOLOGY SER. LTD.
N,C,18571,GNA,EQ,1980-01-01 00:00:00,XX,0,D,INE934S01014,GNA AXLES LIMITED
N,C,18581,KIRLOSBROS,EQ,1980-01-01 00:00:00,XX,0,Z,INE732A01036,KIRLOSKAR BROTHERS LTD
N,C,18652,ICICIPRULI,EQ,1980-01-01 00:00:00,XX,0,A,INE726G01019,ICICI PRU LIFE INS CO LTD
N,C,18659,MARATHON,EQ,1980-01-01 00:00:00,XX,0,Z,INE182D01020,MARATHON NXTGEN REALT LTD
N,C,18679,HPL,EQ,1980-01-01 00:00:00,XX,0,Z,INE495S01016,HPL ELECTRIC & POWER LTD
N,C,18783,IDFNIFTYET,EQ,1980-01-01 00:00:00,XX,0,Z,INF194KA1U07,IDFCAMC - IDFNIFTYET
N,C,18822,ENDURANCE,EQ,1980-01-01 00:00:00,XX,0,B,INE913H01037,ENDURANCE TECHNO. LTD.
N,C,18827,TARAPUR,EQ,1980-01-01 00:00:00,XX,0,Z,INE747K01017,TARAPUR TRANSFORMERS LTD
N,C,18863,VERTOZ,EQ,1980-01-01 00:00:00,XX,0,Z,INE188Y01015,VERTOZ ADVERTISING LTD
N,C,18866,MAZDA,EQ,1980-01-01 00:00:00,XX,0,Z,INE885E01034,MAZDA LIMITED
N,C,18883,SJVN,EQ,1980-01-01 00:00:00,XX,0,B,INE002L01015,SJVN LTD
N,C,18889,KSL,EQ,1980-01-01 00:00:00,XX,0,C,INE907A01026,KALYANI STEELS LIMITED
N,C,18895,JPINFRATEC,EQ,1980-01-01 00:00:00,XX,0,Z,INE099J01015,JAYPEE INFRATECH LTD
N,C,18908,PNBHOUSING,EQ,1980-01-01 00:00:00,XX,0,B,INE572E01012,PNB HOUSING FIN LTD.
N,C,18921,VBL,EQ,1980-01-01 00:00:00,XX,0,B,INE200M01013,VARUN BEVERAGES LIMITED
N,C,18944,KINGFA,EQ,1980-01-01 00:00:00,XX,0,C,INE473D01015,KINGFA SCI & TEC IND LTD.
N,C,18967,KAPSTON,EQ,1980-01-01 00:00:00,XX,0,Z,INE542Z01010,KAPSTON FACILITIES MGMT L
N,C,18977,UNIVASTU,EQ,1980-01-01 00:00:00,XX,0,Z,INE562X01013,UNIVASTU INDIA LIMITED
N,C,18992,PIONDIST,EQ,1980-01-01 00:00:00,XX,0,Z,INE889E01010,PIONEER DIST LTD
N,C,19025,KIRLOSIND,EQ,1980-01-01 00:00:00,XX,0,D,INE250A01039,KIRLOSKAR INDUSTRIES LTD
N,C,19036,PODDARMENT,EQ,1980-01-01 00:00:00,XX,0,Z,INE371C01013,PODDAR PIGMENTS LIMITED
N,C,19049,SANCO,EQ,1980-01-01 00:00:00,XX,0,Z,INE782L01012,SANCO INDUSTRIES LIMITED
N,C,19061,MANAPPURAM,EQ,1980-01-01 00:00:00,XX,0,B,INE522D01027,MANAPPURAM FINANCE LTD
N,C,19073,AARVI,EQ,1980-01-01 00:00:00,XX,0,Z,INE754X01016,AARVI ENCON LIMITED
N,C,19084,NETFIT,EQ,1980-01-01 00:00:00,XX,0,E,INF204KB15V2,NIP IND ETF IT
N,C,19104,ROLLT,EQ,1980-01-01 00:00:00,XX,0,Z,INE927A01040,ROLLATAINERS LIMITED
N,C,19111,NBIFIN,EQ,1980-01-01 00:00:00,XX,0,D,INE365I01020,N.B.I. IND. FIN. CO. LTD
N,C,19126,KIOCL,EQ,1980-01-01 00:00:00,XX,0,C,INE880L01014,KIOCL LIMITED
N,C,19133,CMICABLES,EQ,1980-01-01 00:00:00,XX,0,Z,INE981B01011,CMI LIMITED
N,C,19184,SFL,EQ,1980-01-01 00:00:00,XX,0,B,INE916U01025,SHEELA FOAM LIMITED
N,C,19205,TMRVL,EQ,1980-01-01 00:00:00,XX,0,Z,INE759V01019,THE MANDHANA RET VENT LTD
N,C,19211,HMVL,EQ,1980-01-01 00:00:00,XX,0,D,INE871K01015,HINDUSTAN MEDIA VENT LTD
N,C,19223,TCIEXP,EQ,1980-01-01 00:00:00,XX,0,B,INE586V01016,TCI EXPRESS LIMITED
N,C,19233,AARTISURF,EQ,1980-01-01 00:00:00,XX,0,C,INE09EO01013,AARTI SURFACTANTS LIMITED
N,C,19234,LAURUSLABS,EQ,1980-01-01 00:00:00,XX,0,B,INE947Q01028,LAURUS LABS LIMITED
N,C,19235,IMFA,EQ,1980-01-01 00:00:00,XX,0,C,INE919H01018,INDIAN METALS & FERRO
N,C,19265,BLISSGVS,EQ,1980-01-01 00:00:00,XX,0,C,INE416D01022,BLISS GVS PHARMA LTD
N,C,19271,DFMFOODS,EQ,1980-01-01 00:00:00,XX,0,C,INE456C01020,DFM FOODS LIMITED
N,C,19277,EMAMIREAL,EQ,1980-01-01 00:00:00,XX,0,Z,INE778K01012,EMAMI REALTY LIMITED
N,C,19289,MOM50,EQ,1980-01-01 00:00:00,XX,0,E,INF247L01536,MOTILAL OSWAL M50 ETF
N,C,19292,TERASOFT,EQ,1980-01-01 00:00:00,XX,0,Z,INE482B01010,TERA SOFTWARE LIMITED
N,C,19299,ITDC,EQ,1980-01-01 00:00:00,XX,0,C,INE353K01014,INDIA TOUR. DEV. CO. LTD.
N,C,19322,HISARMETAL,EQ,1980-01-01 00:00:00,XX,0,Z,INE598C01011,HISAR METAL IND. LIMITED
N,C,19401,BOROLTD,EQ,1980-01-01 00:00:00,XX,0,B,INE02PY01013,BOROSIL LIMITED
N,C,19410,ROSSARI,EQ,1980-01-01 00:00:00,XX,0,A,INE02A801020,ROSSARI BIOTECH LIMITED
N,C,19438,AHLEAST,EQ,1980-01-01 00:00:00,XX,0,Z,INE926K01017,ASIAN HOTELS (EAST) LTD
N,C,19447,CAPTRUST,EQ,1980-01-01 00:00:00,XX,0,Z,INE707C01018,CAPITAL TRUST LIMITED
N,C,19531,BAJAJCON,EQ,1980-01-01 00:00:00,XX,0,B,INE933K01021,BAJAJ CONSUMER CARE LTD
N,C,19543,HDFCMFGETF,EQ,1980-01-01 00:00:00,XX,0,E,INF179KC1981,HDFC GOLD ETF
N,C,19556,BHANDARI,EQ,1980-01-01 00:00:00,XX,0,Z,INE474E01029,BHANDARI HOSIERY EXP LTD
N,C,19578,UGARSUGAR,EQ,1980-01-01 00:00:00,XX,0,Z,INE071E01023,THE UGAR SUGAR WORKS LTD
N,C,19585,BSE,EQ,1980-01-01 00:00:00,XX,0,B,INE118H01025,BSE LIMITED
N,C,19599,PRAKASHSTL,EQ,1980-01-01 00:00:00,XX,0,Z,INE696K01024,PRAKASH STEELAGE LTD
N,C,19631,PRICOLLTD,EQ,1980-01-01 00:00:00,XX,0,C,INE726V01018,PRICOL LIMITED
N,C,19679,ICICIGOLD,EQ,1980-01-01 00:00:00,XX,0,E,INF109KC1NT3,ICICI PRUDENTIAL GOLD ETF
N,C,19731,GPPL,EQ,1980-01-01 00:00:00,XX,0,B,INE517F01014,GUJARAT PIPAVAV PORT LTD
N,C,19761,ADFFOODS,EQ,1980-01-01 00:00:00,XX,0,C,INE982B01019,ADF FOODS LIMITED
N,C,19800,WELINV,EQ,1980-01-01 00:00:00,XX,0,Z,INE389K01018,WELSPUN INV & COMM LTD
N,C,19877,RADIOCITY,EQ,1980-01-01 00:00:00,XX,0,D,INE919I01024,MUSIC BROADCAST LIMITED
N,C,19913,DMART,EQ,1980-01-01 00:00:00,XX,0,A,INE192R01011,AVENUE SUPERMARTS LIMITED
N,C,19931,ORISSAMINE,EQ,1980-01-01 00:00:00,XX,0,C,INE725E01024,ORISSA MIN DEV CO LTD
N,C,19937,KILITCH,EQ,1980-01-01 00:00:00,XX,0,Z,INE729D01010,KILITCH DRUGS INDIA LTD
N,C,19943,DEEPAKNTR,EQ,1980-01-01 00:00:00,XX,0,B,INE288B01029,DEEPAK NITRITE LTD
N,C,20063,SASTASUNDR,EQ,1980-01-01 00:00:00,XX,0,Z,INE019J01013,SASTASUNDAR VENTURES LTD
N,C,20071,INTENTECH,EQ,1980-01-01 00:00:00,XX,0,Z,INE781A01025,INTENSE TECHNOLOGIES LTD
N,C,20072,INFRABEES,EQ,1980-01-01 00:00:00,XX,0,E,INF732E01268,NIP IND ETF INFRA BEES
N,C,20080,EROSMEDIA,EQ,1980-01-01 00:00:00,XX,0,Z,INE416L01017,EROS INTL MEDIA LTD
N,C,20086,CAREERP,EQ,1980-01-01 00:00:00,XX,0,Z,INE521J01018,CAREER POINT LIMITED
N,C,20092,TASTYBITE,EQ,1980-01-01 00:00:00,XX,0,C,INE488B01017,TASTY BITE EATABLES LTD
N,C,20134,RAMKY,EQ,1980-01-01 00:00:00,XX,0,Z,INE874I01013,RAMKY INFRA LTD
N,C,20140,GALLISPAT,EQ,1980-01-01 00:00:00,XX,0,D,INE528K01029,GALLANTT ISPAT LTD
N,C,20159,ARIHANTSUP,EQ,1980-01-01 00:00:00,XX,0,Z,INE643K01018,ARIHANT SUPERSTRUCT LTD
N,C,20178,AKSHARCHEM,EQ,1980-01-01 00:00:00,XX,0,Z,INE542B01011,AKSHARCHEM INDIA LIMITED
N,C,20182,ASHOKA,EQ,1980-01-01 00:00:00,XX,0,B,INE442H01029,ASHOKA BUILDCON LTD
N,C,20188,WABAG,EQ,1980-01-01 00:00:00,XX,0,C,INE956G01038,VA TECH WABAG LTD
N,C,20196,BEDMUTHA,EQ,1980-01-01 00:00:00,XX,0,Z,INE844K01012,BEDMUTHA INDUST LTD
N,C,20203,URJA,EQ,1980-01-01 00:00:00,XX,0,Z,INE550C01020,URJA GLOBAL LIMITED
N,C,20224,CEBBCO,EQ,1980-01-01 00:00:00,XX,0,Z,INE209L01016,COMMERCIAL ENG & CO. LTD
N,C,20242,OBEROIRLTY,EQ,1980-01-01 00:00:00,XX,0,B,INE093I01010,OBEROI REALTY LIMITED
N,C,20296,GAL,EQ,1980-01-01 00:00:00,XX,0,Z,INE482J01021,GYSCOAL ALLOYS LTD
N,C,20302,PRESTIGE,EQ,1980-01-01 00:00:00,XX,0,B,INE811K01011,PRESTIGE ESTATE LTD
N,C,20314,NRAIL,EQ,1980-01-01 00:00:00,XX,0,D,INE740D01017,N R AGARWAL INDS LTD
N,C,20321,SHANKARA,EQ,1980-01-01 00:00:00,XX,0,C,INE274V01019,SHANKARA BLDG PRODUCT LTD
N,C,20323,RESPONIND,EQ,1980-01-01 00:00:00,XX,0,D,INE688D01026,RESPONSIVE INDUSTRIES LTD
N,C,20329,CGCL,EQ,1980-01-01 00:00:00,XX,0,B,INE180C01026,CAPRI GLOBAL CAPITAL LTD
N,C,20374,COALINDIA,EQ,1980-01-01 00:00:00,XX,0,E,INE522F01014,COAL INDIA LTD
N,C,20413,IOLCP,EQ,1980-01-01 00:00:00,XX,0,C,INE485C01011,IOL CHEM AND PHARMA LTD
N,C,20419,ANDHRACEMT,EQ,1980-01-01 00:00:00,XX,0,Z,INE666E01012,ANDHRA CEMENTS LIMITED
N,C,20425,NACLIND,EQ,1980-01-01 00:00:00,XX,0,C,INE295D01020,NACL INDUSTRIES LIMITED
N,C,20446,PODDARHOUS,EQ,1980-01-01 00:00:00,XX,0,Z,INE888B01018,PODDAR HOUSE & DVPT LTD
N,C,20453,APCL,EQ,1980-01-01 00:00:00,XX,0,D,INE071F01012,ANJANI PORTLAND CEM LTD
N,C,20532,AXISGOLD,EQ,1980-01-01 00:00:00,XX,0,E,INF846K01W80,AXIS MF - AXIS GOLD ETF
N,C,20534,GRAVITA,EQ,1980-01-01 00:00:00,XX,0,D,INE024L01027,GRAVITA INDIA LIMITED
N,C,20560,DOLLAR,EQ,1980-01-01 00:00:00,XX,0,C,INE325C01035,DOLLAR INDUSTRIES LIMITED
N,C,20616,SUPERHOUSE,EQ,1980-01-01 00:00:00,XX,0,Z,INE712B01010,SUPERHOUSE LIMITED
N,C,20621,PENIND,EQ,1980-01-01 00:00:00,XX,0,Z,INE932A01024,PENNAR INDUSTRIES LTD
N,C,20642,JINDWORLD,EQ,1980-01-01 00:00:00,XX,0,D,INE247D01039,JINDAL WORLDWIDE LTD
N,C,20698,SCHAND,EQ,1980-01-01 00:00:00,XX,0,Z,INE807K01035,S CHAND AND COMPANY LTD
N,C,20760,RPPINFRA,EQ,1980-01-01 00:00:00,XX,0,Z,INE324L01013,R.P.P INFRA PROJECTS LTD
N,C,20776,BHAGYANGR,EQ,1980-01-01 00:00:00,XX,0,Z,INE458B01036,BHAGYANAGAR INDIA LIMITED
N,C,20778,JAMNAAUTO,EQ,1980-01-01 00:00:00,XX,0,B,INE039C01032,JAMNA AUTO IND LTD
N,C,20790,SUMEETINDS,EQ,1980-01-01 00:00:00,XX,0,Z,INE235C01010,SUMEET IND LIMITED
N,C,20825,HUDCO,EQ,1980-01-01 00:00:00,XX,0,B,INE031A01017,HSG & URBAN DEV CORPN LTD
N,C,20830,MOIL,EQ,1980-01-01 00:00:00,XX,0,B,INE490G01020,MOIL LIMITED
N,C,20852,ZEELEARN,EQ,1980-01-01 00:00:00,XX,0,Z,INE565L01011,ZEE LEARN LIMITED
N,C,20877,PSPPROJECT,EQ,1980-01-01 00:00:00,XX,0,C,INE488V01015,PSP PROJECTS LIMITED
N,C,20936,KIRLOSENG,EQ,1980-01-01 00:00:00,XX,0,B,INE146L01010,KIRLOSKAR OIL ENG LTD
N,C,21001,PSB,EQ,1980-01-01 00:00:00,XX,0,C,INE608A01012,PUNJAB & SIND BANK
N,C,21017,FMNL,EQ,1980-01-01 00:00:00,XX,0,Z,INE360L01017,FUTURE MKT NETWORKS LTD
N,C,21091,STARCEMENT,EQ,1980-01-01 00:00:00,XX,0,B,INE460H01021,STAR CEMENT LIMITED
N,C,21113,BFINVEST,EQ,1980-01-01 00:00:00,XX,0,C,INE878K01010,BF INVESTMENT LIMITED
N,C,21119,KICL,EQ,1980-01-01 00:00:00,XX,0,Z,INE029L01018,KALYANI INVEST CO LTD
N,C,21131,TEJASNET,EQ,1980-01-01 00:00:00,XX,0,Z,INE010J01012,TEJAS NETWORKS LIMITED
N,C,21154,ERIS,EQ,1980-01-01 00:00:00,XX,0,A,INE406M01024,ERIS LIFESCIENCES LIMITED
N,C,21174,CDSL,EQ,1980-01-01 00:00:00,XX,0,B,INE736A01011,CENTRAL DEPO SER (I) LTD
N,C,21195,GTPL,EQ,1980-01-01 00:00:00,XX,0,C,INE869I01013,GTPL HATHWAY LIMITED
N,C,21238,AUBANK,EQ,1980-01-01 00:00:00,XX,0,B,INE949L01017,AU SMALL FINANCE BANK LTD
N,C,21252,AXISNIFTY,EQ,1980-01-01 00:00:00,XX,0,E,INF846K01W98,AXISAMC - AXISNIFTY
N,C,21254,ICICILOVOL,EQ,1980-01-01 00:00:00,XX,0,E,INF109KB10T8,ICICI PR NIF LW VL 30 ETF
N,C,21275,SUMMITSEC,EQ,1980-01-01 00:00:00,XX,0,D,INE519C01017,SUMMIT SECURITIES LTD
N,C,21314,DYNPRO,EQ,1980-01-01 00:00:00,XX,0,D,INE256H01015,DYNEMIC PRODUCTS LIMITED
N,C,21332,BHAGYAPROP,EQ,1980-01-01 00:00:00,XX,0,Z,INE363W01018,BHAGYANAGAR PRO LTD
N,C,21339,STEELXIND,EQ,1980-01-01 00:00:00,XX,0,D,INE503B01013,STEEL EXCHANGE INDIA LTD
N,C,21362,SALASAR,EQ,1980-01-01 00:00:00,XX,0,D,INE170V01019,SALASAR TECHNO ENGG. LTD.
N,C,21383,PALASHSECU,EQ,1980-01-01 00:00:00,XX,0,Z,INE471W01019,PALASH SECURITIES LTD
N,C,21392,MAGADSUGAR,EQ,1980-01-01 00:00:00,XX,0,Z,INE347W01011,MAGADH SUGAR & ENERGY LTD
N,C,21399,GANGESSECU,EQ,1980-01-01 00:00:00,XX,0,Z,INE335W01016,GANGES SECURITIES LIMITED
N,C,21406,AVADHSUGAR,EQ,1980-01-01 00:00:00,XX,0,D,INE349W01017,AVADH SUG & ENERGY LTD
N,C,21423,MOM100,EQ,1980-01-01 00:00:00,XX,0,E,INF247L01023,MOTILAL OS MIDCAP100 ETF
N,C,21427,THEINVEST,EQ,1980-01-01 00:00:00,XX,0,Z,INE924D01017,THE INVEST TRUST OF IND L
N,C,21462,SPTL,EQ,1980-01-01 00:00:00,XX,0,Z,INE501W01021,SINTEX PLASTICS TECH LTD
N,C,21469,OPTIEMUS,EQ,1980-01-01 00:00:00,XX,0,Z,INE350C01017,OPTIEMUS INFRACOM LTD
N,C,21478,UTINEXT50,EQ,1980-01-01 00:00:00,XX,0,E,INF789F1AUW9,UTIAMC - UTINEXT50
N,C,21484,STEL,EQ,1980-01-01 00:00:00,XX,0,Z,INE577L01016,STEL HOLDINGS LIMITED
N,C,21501,SIS,EQ,1980-01-01 00:00:00,XX,0,B,INE285J01028,SIS LIMITED
N,C,21508,COCHINSHIP,EQ,1980-01-01 00:00:00,XX,0,B,INE704P01017,COCHIN SHIPYARD LIMITED
N,C,21541,JUBLINDS,EQ,1980-01-01 00:00:00,XX,0,Z,INE645L01011,JUBILANT INDUSTRIES LTD
N,C,21551,SMSLIFE,EQ,1980-01-01 00:00:00,XX,0,Z,INE320X01016,SMS LIFESCIENCES (I) LTD
N,C,21614,ABCAPITAL,EQ,1980-01-01 00:00:00,XX,0,B,INE674K01013,ADITYA BIRLA CAPITAL LTD.
N,C,21623,APEX,EQ,1980-01-01 00:00:00,XX,0,D,INE346W01013,APEX FROZEN FOODS LIMITED
N,C,21683,BRNL,EQ,1980-01-01 00:00:00,XX,0,Z,INE727S01012,BHARAT ROAD NETWORK LTD
N,C,21690,DIXON,EQ,1980-01-01 00:00:00,XX,0,B,INE935N01020,DIXON TECHNO (INDIA) LTD
N,C,21704,DCAL,EQ,1980-01-01 00:00:00,XX,0,C,INE385W01011,DISHMAN CARBO AMCIS LTD
N,C,21713,LASA,EQ,1980-01-01 00:00:00,XX,0,Z,INE670X01014,LASA SUPERGENERICS LTD
N,C,21726,MATRIMONY,EQ,1980-01-01 00:00:00,XX,0,C,INE866R01028,MATRIMONY.COM LIMITED
N,C,21733,RHFL,EQ,1980-01-01 00:00:00,XX,0,Z,INE217K01011,RELIANCE HOME FINANCE LTD
N,C,21740,CHOLAHLDNG,EQ,1980-01-01 00:00:00,XX,0,B,INE149A01033,CHOLAMANDALAM FIN HOL LTD
N,C,21749,CAPACITE,EQ,1980-01-01 00:00:00,XX,0,C,INE264T01014,CAPACITE INFRAPROJECT LTD
N,C,21770,ICICIGI,EQ,1980-01-01 00:00:00,XX,0,A,INE765G01017,ICICI LOMBARD GIC LIMITED
N,C,21808,SBILIFE,EQ,1980-01-01 00:00:00,XX,0,E,INE123W01016,SBI LIFE INSURANCE CO LTD
N,C,21828,TEXRAIL,EQ,1980-01-01 00:00:00,XX,0,D,INE621L01012,TEXMACO RAIL & ENG. LTD.
N,C,21840,DIAMONDYD,EQ,1980-01-01 00:00:00,XX,0,C,INE393P01035,PRATAAP SNACKS LIMITED
N,C,21951,HFCL,EQ,1980-01-01 00:00:00,XX,0,C,INE548A01028,HFCL LIMITED
N,C,21957,INDTERRAIN,EQ,1980-01-01 00:00:00,XX,0,Z,INE611L01021,IND TERRAIN FASHIONS LTD
N,C,22233,DHUNINV,EQ,1980-01-01 00:00:00,XX,0,Z,INE320L01011,DHUNSERI INVESTMENTS LTD
N,C,22239,EBBETF0431,EQ,1980-01-01 00:00:00,XX,0,E,INF754K01LE1,EDELAMC - EBBETF0431
N,C,22243,EBBETF0425,EQ,1980-01-01 00:00:00,XX,0,E,INF754K01LD3,EDELAMC - EBBETF0425
N,C,22255,NDRAUTO,EQ,1980-01-01 00:00:00,XX,0,Z,INE07OG01012,NDR AUTO COMPONENTS LTD
N,C,22277,WORTH,EQ,1980-01-01 00:00:00,XX,0,Z,INE196Y01018,WORTH PERIPHERALS LIMITED
N,C,22344,ICICIALPLV,EQ,1980-01-01 00:00:00,XX,0,E,INF109KC1N59,ICICIPRAMC - ICICIALPLV
N,C,22347,MACPOWER,EQ,1980-01-01 00:00:00,XX,0,Z,INE155Z01011,MACPOWER CNC MACHINES LTD
N,C,22360,MCL,EQ,1980-01-01 00:00:00,XX,0,Z,INE813V01022,MADHAV COPPER LIMITED
N,C,22365,ICICITECH,EQ,1980-01-01 00:00:00,XX,0,E,INF109KC1N67,ICICIPRAMC - ICICITECH
N,C,22377,MAXHEALTH,EQ,1980-01-01 00:00:00,XX,0,A,INE027H01010,MAX HEALTHCARE INS LTD
N,C,22415,LOVABLE,EQ,1980-01-01 00:00:00,XX,0,Z,INE597L01014,LOVABLE LINGERIE LTD
N,C,22423,TOTAL,EQ,1980-01-01 00:00:00,XX,0,Z,INE336X01012,TOTAL TRANSPORT SYS LTD
N,C,22428,MAXIND,EQ,1980-01-01 00:00:00,XX,0,Z,INE0CG601016,MAX INDIA LIMITED
N,C,22433,HBANKETF,EQ,1980-01-01 00:00:00,XX,0,E,INF179KC1AN8,HDFCAMC - HBANKETF
N,C,22440,UTIBANKETF,EQ,1980-01-01 00:00:00,XX,0,E,INF789F1AUV1,UTIAMC - UTIBANKETF
N,C,22602,PFS,EQ,1980-01-01 00:00:00,XX,0,C,INE560K01014,PTC INDIA FIN SERV LTD
N,C,22739,MON100,EQ,1980-01-01 00:00:00,XX,0,E,INF247L01AP3,MOTILAL OS NASDAQ100 ETF
N,C,23452,TCIDEVELOP,EQ,1980-01-01 00:00:00,XX,0,Z,INE662L01016,TCI DEVELOPERS LIMITED
N,C,23650,MUTHOOTFIN,EQ,1980-01-01 00:00:00,XX,0,A,INE414G01012,MUTHOOT FINANCE LIMITED
N,C,23804,BSLGOLDETF,EQ,1980-01-01 00:00:00,XX,0,E,INF209KB18D3,ADITYBIRLA SL GOLD ETF-GR
N,C,24184,PIIND,EQ,1980-01-01 00:00:00,XX,0,B,INE603J01030,PI INDUSTRIES LTD
N,C,24190,SYMPHONY,EQ,1980-01-01 00:00:00,XX,0,B,INE225D01027,SYMPHONY LIMITED
N,C,24196,VADILALIND,EQ,1980-01-01 00:00:00,XX,0,D,INE694D01016,VADILAL INDUSTRIES LTD
N,C,24217,IVZINNIFTY,EQ,1980-01-01 00:00:00,XX,0,E,INF205K01DA9,INVESCO INDIA NIFTY ETF
N,C,24225,RELAXO,EQ,1980-01-01 00:00:00,XX,0,A,INE131B01039,RELAXO FOOT LTD.
N,C,24231,OMINFRAL,EQ,1980-01-01 00:00:00,XX,0,Z,INE239D01028,OM INFRA LIMITED
